word,scaled_score_imageability,scaled_score_mrc,score
defeat,,0.5074349442379182,0.5074349442379182
defence,,0.5278810408921932,0.5278810408921932
defense,0.5896184485874848,,0.5896184485874848
defiance,,0.4721189591078067,0.4721189591078067
defiant,,0.516728624535316,0.516728624535316
deficient,,0.42565055762081777,0.42565055762081777
definitely,0.34267301604607237,,0.34267301604607237
definition,,0.17657992565055763,0.17657992565055763
degraded,,0.3643122676579926,0.3643122676579926
degree,,0.728624535315985,0.728624535315985
deity,,0.3159851301115241,0.3159851301115241
del,0.5461866852869175,,0.5461866852869175
delegation,,0.42193308550185876,0.42193308550185876
deliberate,,0.3940520446096654,0.3940520446096654
delicate,,0.46282527881040886,0.46282527881040886
delicious,0.5769675988779186,,0.5769675988779186
delight,,0.6133828996282527,0.6133828996282527
delirium,,0.6542750929368029,0.6542750929368029
deliver,,0.48141263940520446,0.48141263940520446
dell,,0.49814126394052044,0.49814126394052044
delle,0.6696911344582331,,0.6696911344582331
delta,0.4458049430262302,0.6877323420074348,0.5667686425168326
deluge,,0.6226765799256506,0.6226765799256506
demeanour,,0.19702602230483268,0.19702602230483268
democracy,,0.43680297397769513,0.43680297397769513
demolish,,0.6840148698884758,0.6840148698884758
demolition,0.6781743965544471,,0.6781743965544471
demon,,0.6412639405204461,0.6412639405204461
demonstration,0.39327046004928046,0.6635687732342006,0.5284196166417405
den,0.521646575482408,,0.521646575482408
denial,,0.43680297397769513,0.43680297397769513
dense,,0.6171003717472119,0.6171003717472119
dent,,0.6635687732342006,0.6635687732342006
dentist,,0.9163568773234199,0.9163568773234199
denver,0.4185781143034685,,0.4185781143034685
department,0.3669592626457072,0.5520446096654275,0.45950193615556734
dependable,,0.4144981412639405,0.4144981412639405
depict,,0.3475836431226766,0.3475836431226766
deployed,0.5654379783232137,,0.5654379783232137
deployment,0.5231485994445807,,0.5231485994445807
deposit,,0.5278810408921932,0.5278810408921932
depressed,,0.5706319702602229,0.5706319702602229
depression,,0.6022304832713754,0.6022304832713754
deputy,,0.5687732342007434,0.5687732342007434
der,0.51276136331181,,0.51276136331181
deray,,0.24535315985130107,0.24535315985130107
derby,0.5253910577543032,0.6802973977695166,0.6028442277619099
derelict,,0.6263940520446096,0.6263940520446096
derivation,,0.25650557620817843,0.25650557620817843
des,0.5937860362008368,,0.5937860362008368
describe,,0.345724907063197,0.345724907063197
description,,0.3661710037174721,0.3661710037174721
desert,0.8253939001144309,,0.8253939001144309
design,0.5636820911561671,0.516728624535316,0.5402053578457415
designed,0.5496349938197926,,0.5496349938197926
designer,0.4808169100318018,,0.4808169100318018
desire,,0.44423791821561337,0.44423791821561337
desk,,0.8271375464684014,0.8271375464684014
desolate,,0.5687732342007434,0.5687732342007434
despair,,0.48141263940520446,0.48141263940520446
desperation,,0.48327137546468396,0.48327137546468396
despise,,0.5966542750929367,0.5966542750929367
despot,,0.312267657992565,0.312267657992565
dessert,0.8489185570994433,,0.8489185570994433
destroy,,0.5855018587360594,0.5855018587360594
destroyer,,0.7044609665427508,0.7044609665427508
destruction,,0.6988847583643123,0.6988847583643123
destructive,,0.5520446096654275,0.5520446096654275
detail,0.30730140950026197,,0.30730140950026197
details,0.3067936830905136,,0.3067936830905136
detective,,0.7342007434944238,0.7342007434944238
determination,,0.47769516728624534,0.47769516728624534
determine,,0.3085501858736059,0.3085501858736059
detestation,,0.3513011152416357,0.3513011152416357
detonation,,0.5836431226765799,0.5836431226765799
detroit,0.5394169998236047,,0.5394169998236047
develop,,0.3085501858736059,0.3085501858736059
developed,0.3769868592382397,,0.3769868592382397
development,0.3352898278376464,0.42193308550185876,0.3786114566697526
device,,0.4869888475836431,0.4869888475836431
devil,,0.775092936802974,0.775092936802974
devotion,,0.5241635687732342,0.5241635687732342
dew,,0.799256505576208,0.799256505576208
dexterity,,0.3475836431226766,0.3475836431226766
di,0.6447490745793394,,0.6447490745793394
diadem,,0.28252788104089216,0.28252788104089216
dial,,0.765799256505576,0.765799256505576
diamond,,0.9182156133828996,0.9182156133828996
diary,0.49018869334507587,,0.49018869334507587
dictation,,0.5631970260223047,0.5631970260223047
did,0.23302526680747535,0.3717472118959108,0.30238623935169306
die,0.515363461161771,0.6877323420074348,0.6015479015846029
died,0.39424955716968757,,0.39424955716968757
diego,0.3656476360871904,,0.3656476360871904
diet,,0.6635687732342006,0.6635687732342006
difference,,0.30483271375464677,0.30483271375464677
different,0.3044877589795726,0.3717472118959108,0.33811748543774167
diffusion,,0.45910780669144974,0.45910780669144974
digital,0.5568489398916354,,0.5568489398916354
dignified,,0.4758364312267657,0.4758364312267657
dignity,,0.5278810408921932,0.5278810408921932
diligent,,0.5074349442379182,0.5074349442379182
dim,,0.5966542750929367,0.5966542750929367
dime,,0.8568773234200742,0.8568773234200742
dimension,,0.42007434944237915,0.42007434944237915
dimple,,0.7230483271375465,0.7230483271375465
diner,,0.6840148698884758,0.6840148698884758
dining,0.5166116219190693,,0.5166116219190693
dinner,0.8341521806825921,0.8197026022304832,0.8269273914565376
dip,,0.6078066914498141,0.6078066914498141
direction,,0.5018587360594795,0.5018587360594795
directly,0.42655364998993406,,0.42655364998993406
director,0.5560238844757943,,0.5560238844757943
dirge,,0.24721189591078063,0.24721189591078063
dirt,,0.7769516728624535,0.7769516728624535
dirty,,0.6617100371747211,0.6617100371747211
disagreement,,0.433085501858736,0.433085501858736
disappoint,,0.4126394052044609,0.4126394052044609
disappointed,,0.4739776951672862,0.4739776951672862
disaster,,0.6988847583643123,0.6988847583643123
disavow,,0.24721189591078063,0.24721189591078063
disc,,0.8289962825278809,0.8289962825278809
discharge,,0.5520446096654275,0.5520446096654275
discipline,,0.47769516728624534,0.47769516728624534
disclosure,,0.2750929368029739,0.2750929368029739
discolor,,0.5557620817843867,0.5557620817843867
discolouration,,0.4479553903345725,0.4479553903345725
disconnection,,0.4516728624535316,0.4516728624535316
discord,,0.39776951672862454,0.39776951672862454
discovery,,0.5055762081784387,0.5055762081784387
discretion,,0.2899628252788104,0.2899628252788104
discriminating,,0.3866171003717472,0.3866171003717472
discussion,,0.4684014869888476,0.4684014869888476
disease,,0.6654275092936803,0.6654275092936803
disgrace,,0.47769516728624534,0.47769516728624534
dishonesty,,0.433085501858736,0.433085501858736
disinfectant,,0.7434944237918215,0.7434944237918215
dislocation,,0.537174721189591,0.537174721189591
dismal,,0.466542750929368,0.466542750929368
dismissal,,0.433085501858736,0.433085501858736
disneyland,0.5235505495189648,,0.5235505495189648
disobedient,,0.4907063197026022,0.4907063197026022
disparagement,,0.120817843866171,0.120817843866171
disparity,,0.3513011152416357,0.3513011152416357
display,,0.6022304832713754,0.6022304832713754
disposition,,0.3847583643122677,0.3847583643122677
dispute,,0.5427509293680297,0.5427509293680297
disquiet,,0.3271375464684015,0.3271375464684015
disruptive,,0.44237918215613375,0.44237918215613375
dissection,,0.8048327137546467,0.8048327137546467
distance,,0.5631970260223047,0.5631970260223047
distinct,,0.43680297397769513,0.43680297397769513
distinction,,0.34386617100371747,0.34386617100371747
distortion,,0.5557620817843867,0.5557620817843867
distraction,,0.4275092936802974,0.4275092936802974
distress,,0.5836431226765799,0.5836431226765799
district,0.45495945311822494,,0.45495945311822494
disturber,,0.553903345724907,0.553903345724907
ditch,,0.7973977695167285,0.7973977695167285
dive,,0.8494423791821559,0.8494423791821559
diversity,,0.32156133828996275,0.32156133828996275
dividend,,0.34200743494423785,0.34200743494423785
diving,0.713440226764893,0.8717472118959106,0.7925937193304018
division,0.3922821173319123,0.5111524163568772,0.4517172668443948
do,0.5946957126849693,0.21933085501858735,0.4070132838517784
docile,,0.4739776951672862,0.4739776951672862
dock,,0.799256505576208,0.799256505576208
doctor,,0.8754646840148699,0.8754646840148699
documentary,0.3718249740724634,,0.3718249740724634
doe,,0.7490706319702602,0.7490706319702602
does,0.31265369206969373,0.15055762081784385,0.2316056564437688
dog,0.7396939132023036,0.9423791821561338,0.8410365476792188
dogma,,0.3680297397769517,0.3680297397769517
dogmatic,,0.31784386617100374,0.31784386617100374
dogs,0.7785349835480616,,0.7785349835480616
doing,0.4422107481245289,,0.4422107481245289
doll,,0.8104089219330854,0.8104089219330854
dollar,,0.8959107806691449,0.8959107806691449
dolls,0.7625416016409848,,0.7625416016409848
dolt,,0.241635687732342,0.241635687732342
dome,,0.795539033457249,0.795539033457249
domicile,,0.5687732342007434,0.5687732342007434
domination,,0.5427509293680297,0.5427509293680297
don,0.4613963748589228,,0.4613963748589228
done,0.4083812755743532,0.40334572490706316,0.40586350024070816
donor,,0.5148698884758365,0.5148698884758365
door,,0.8736059479553901,0.8736059479553901
doors,0.6757838513752147,,0.6757838513752147
doorway,,0.778810408921933,0.778810408921933
dormitory,,0.8289962825278809,0.8289962825278809
dot,,0.7936802973977695,0.7936802973977695
dotage,,0.2676579925650558,0.2676579925650558
double,0.6610174749583635,,0.6610174749583635
dough,,0.7973977695167285,0.7973977695167285
doughnut,,0.8736059479553901,0.8736059479553901
dove,,0.9052044609665426,0.9052044609665426
dowager,,0.3475836431226766,0.3475836431226766
down,0.4996450977266411,0.6133828996282527,0.5565139986774469
downcast,,0.45910780669144974,0.45910780669144974
downtown,0.6432682058842397,,0.6432682058842397
dowry,,0.5446096654275092,0.5446096654275092
dozen,,0.7360594795539033,0.7360594795539033
dr,0.6509052572975398,,0.6509052572975398
drab,,0.3921933085501858,0.3921933085501858
drain,,0.7639405204460965,0.7639405204460965
drama,,0.6561338289962826,0.6561338289962826
drape,,0.6226765799256506,0.6226765799256506
draw,,0.5687732342007434,0.5687732342007434
dread,,0.46282527881040886,0.46282527881040886
dream,0.5337262329810073,0.6617100371747211,0.5977181350778642
dreamer,,0.7026022304832713,0.7026022304832713
dreary,,0.6208178438661709,0.6208178438661709
dress,0.7335718844308368,0.8661710037174719,0.7998714440741543
dresser,,0.7936802973977695,0.7936802973977695
drew,0.6844575108750847,,0.6844575108750847
drift,0.6631541569327215,,0.6631541569327215
drill,,0.8215613382899627,0.8215613382899627
drink,,0.7881040892193307,0.7881040892193307
drinking,0.5240371206616405,,0.5240371206616405
drinks,0.7270853740268832,,0.7270853740268832
drive,0.5488945594722426,,0.5488945594722426
driver,,0.8141263940520445,0.8141263940520445
driving,0.6979545712675648,,0.6979545712675648
drizzle,,0.8420074349442379,0.8420074349442379
drop,0.6276133082503286,0.5353159851301115,0.58146464669022
dropper,,0.5650557620817844,0.5650557620817844
drops,0.7160211693477812,,0.7160211693477812
drove,,0.41635687732342,0.41635687732342
drug,,0.8085501858736059,0.8085501858736059
drum,,0.8736059479553901,0.8736059479553901
drums,0.7389534788547538,,0.7389534788547538
drunk,0.7843103714589504,,0.7843103714589504
drunkard,,0.7397769516728625,0.7397769516728625
dry,0.6068811465189328,0.5576208178438662,0.5822509821813995
dryad,,0.22676579925650558,0.22676579925650558
du,0.45471131046390145,,0.45471131046390145
dual,,0.5520446096654275,0.5520446096654275
dublin,0.608425481015251,,0.608425481015251
duchess,,0.7360594795539033,0.7360594795539033
duck,,0.9349442379182156,0.9349442379182156
ducks,0.7197656516196761,,0.7197656516196761
due,0.43059430600084914,,0.43059430600084914
duel,,0.6784386617100371,0.6784386617100371
duke,,0.6524163568773234,0.6524163568773234
dull,,0.4535315985130111,0.4535315985130111
dullness,,0.4721189591078067,0.4721189591078067
dumb,,0.49814126394052044,0.49814126394052044
dummy,,0.8048327137546467,0.8048327137546467
dump,,0.741635687732342,0.741635687732342
dunes,0.7051896726064805,,0.7051896726064805
dungeon,,0.8364312267657992,0.8364312267657992
dunghill,,0.6431226765799256,0.6431226765799256
during,0.09350628046201012,,0.09350628046201012
dusk,0.8532392848142093,0.8289962825278809,0.8411177836710451
dust,,0.7806691449814125,0.7806691449814125
dusty,,0.7007434944237918,0.7007434944237918
duty,,0.40334572490706316,0.40334572490706316
dweller,,0.5929368029739777,0.5929368029739777
dwelling,,0.7527881040892193,0.7527881040892193
dye,,0.7007434944237918,0.7007434944237918
dynamic,0.45606524755656397,0.47955390334572484,0.46780957545114443
dynasty,,0.47769516728624534,0.47769516728624534
e,0.5329857986334573,,0.5329857986334573
each,0.4567210608358224,0.3550185873605947,0.4058698240982086
eager,,0.5055762081784387,0.5055762081784387
eagle,0.7313375827085267,0.8773234200743494,0.804330501391438
ear,,0.8698884758364311,0.8698884758364311
earl,,0.5687732342007434,0.5687732342007434
earlier,0.2952429072687359,,0.2952429072687359
early,0.31842405906471094,0.45910780669144974,0.38876593287808037
earn,,0.5724907063197027,0.5724907063197027
earth,0.4453183718835546,0.8382899628252787,0.6418041673544166
earthworm,,0.8178438661710037,0.8178438661710037
ease,,0.3680297397769517,0.3680297397769517
easel,,0.7490706319702602,0.7490706319702602
east,0.4838844237573655,0.6840148698884758,0.5839496468229206
easter,0.3190002721915497,,0.3190002721915497
eastern,0.4530188890980732,,0.4530188890980732
easy,,0.35687732342007433,0.35687732342007433
easygoing,,0.5074349442379182,0.5074349442379182
eat,0.540961334319923,0.8066914498141262,0.6738263920670247
eating,0.2857230370859519,0.7565055762081785,0.5211143066470652
eaves,,0.6728624535315986,0.6728624535315986
eccentric,,0.466542750929368,0.466542750929368
eccentricity,,0.5055762081784387,0.5055762081784387
echo,,0.7936802973977695,0.7936802973977695
economy,,0.42379182156133827,0.42379182156133827
edge,0.615766358689531,0.6802973977695166,0.6480318782295238
edict,,0.312267657992565,0.312267657992565
edifice,,0.6412639405204461,0.6412639405204461
edited,0.581071720690052,,0.581071720690052
edition,,0.4535315985130111,0.4535315985130111
education,0.437490923066599,0.533457249070632,0.4854740860686155
educator,,0.4479553903345725,0.4479553903345725
edward,0.33287812739134137,,0.33287812739134137
eel,,0.7862453531598512,0.7862453531598512
eerie,,0.5464684014869887,0.5464684014869887
effect,,0.28066914498141265,0.28066914498141265
efficient,,0.38104089219330856,0.38104089219330856
effort,,0.44237918215613375,0.44237918215613375
efforts,0.5512427941173296,,0.5512427941173296
egg,,0.8736059479553901,0.8736059479553901
eggs,0.5894915169850476,,0.5894915169850476
ego,,0.38104089219330856,0.38104089219330856
egotistical,,0.466542750929368,0.466542750929368
egress,,0.22676579925650558,0.22676579925650558
eight,0.36319362510673936,0.6914498141263941,0.5273217196165667
ein,0.45259578375661624,,0.45259578375661624
el,0.5492118884783357,,0.5492118884783357
elaboration,,0.3643122676579926,0.3643122676579926
elbow,,0.8791821561338289,0.8791821561338289
election,,0.5687732342007434,0.5687732342007434
electric,0.5062455410533712,,0.5062455410533712
electricity,,0.6635687732342006,0.6635687732342006
electronic,0.6158721350248954,,0.6158721350248954
elegant,,0.5185873605947955,0.5185873605947955
elephant,0.7731403904444841,0.9052044609665426,0.8391724257055133
elf,,0.7695167286245352,0.7695167286245352
elimination,,0.45724907063197023,0.45724907063197023
elite,0.6284172083990972,,0.6284172083990972
elizabeth,0.28830397966884,,0.28830397966884
elm,,0.782527881040892,0.782527881040892
elopement,,0.6022304832713754,0.6022304832713754
else,0.3935725886233563,0.14684014869888473,0.2702063686611205
em,0.47774939630623836,,0.47774939630623836
email,0.6541991241030366,,0.6541991241030366
emanation,,0.26208178438661706,0.26208178438661706
emancipation,,0.43680297397769513,0.43680297397769513
embellishment,,0.2713754646840148,0.2713754646840148
embezzlement,,0.42007434944237915,0.42007434944237915
embrace,,0.8698884758364311,0.8698884758364311
emerald,,0.8791821561338289,0.8791821561338289
emergence,,0.47955390334572484,0.47955390334572484
emergency,,0.6654275092936803,0.6654275092936803
emission,,0.533457249070632,0.533457249070632
emotion,,0.6486988847583643,0.6486988847583643
emotional,,0.6022304832713754,0.6022304832713754
emperor,,0.6933085501858736,0.6933085501858736
emphatic,,0.3308550185873606,0.3308550185873606
empire,0.3963439286099001,0.6338289962825279,0.5150864624462139
employment,,0.5687732342007434,0.5687732342007434
emporium,,0.3847583643122677,0.3847583643122677
empty,0.53389547511759,0.6505576208178439,0.5922265479677169
emulsion,,0.5985130111524164,0.5985130111524164
en,0.48910977472436024,,0.48910977472436024
enamel,,0.5985130111524164,0.5985130111524164
encephalon,,0.2750929368029739,0.2750929368029739
enchanter,,0.46282527881040886,0.46282527881040886
encore,,0.5390334572490707,0.5390334572490707
encounter,,0.4479553903345725,0.4479553903345725
end,0.4383159784824404,0.6189591078066914,0.5286375431445659
endeavour,,0.33643122676579923,0.33643122676579923
ended,0.4263632525862784,,0.4263632525862784
endosperm,,0.36245353159851296,0.36245353159851296
enemy,,0.6840148698884758,0.6840148698884758
energetic,,0.5446096654275092,0.5446096654275092
energy,0.4530611996322187,,0.4530611996322187
engagement,0.39812097104401967,0.6412639405204461,0.5196924557822329
engine,,0.8661710037174719,0.8661710037174719
engineer,,0.6802973977695166,0.6802973977695166
engineering,0.578215759635217,,0.578215759635217
england,0.42839415822527227,,0.42839415822527227
english,0.45443629199195446,,0.45443629199195446
enigma,,0.241635687732342,0.241635687732342
enjoyed,0.3389285337741772,,0.3389285337741772
enjoying,0.37922931754796196,,0.37922931754796196
enlightenment,,0.38289962825278806,0.38289962825278806
enough,,0.40148698884758366,0.40148698884758366
ensemble,,0.5390334572490707,0.5390334572490707
entering,,0.4851301115241636,0.4851301115241636
enterprise,,0.3531598513011152,0.3531598513011152
enterprising,,0.3308550185873606,0.3308550185873606
entertain,,0.5687732342007434,0.5687732342007434
entertainment,0.23226367719285243,,0.23226367719285243
enthusiasm,,0.6226765799256506,0.6226765799256506
enthusiastic,,0.5111524163568772,0.5111524163568772
entire,0.09035414566815486,0.33643122676579923,0.21339268621697705
entrance,0.670135395066763,0.6765799256505576,0.6733576603586603
entree,,0.5278810408921932,0.5278810408921932
entry,,0.42193308550185876,0.42193308550185876
enunciation,,0.16171003717472116,0.16171003717472116
envelope,,0.7899628252788102,0.7899628252788102
envious,,0.4312267657992565,0.4312267657992565
environment,0.349865806850842,,0.349865806850842
envy,,0.45724907063197023,0.45724907063197023
epicure,,0.28066914498141265,0.28066914498141265
episode,,0.4479553903345725,0.4479553903345725
epistle,,0.5724907063197027,0.5724907063197027
epitaph,,0.537174721189591,0.537174721189591
equal,,0.35687732342007433,0.35687732342007433
equality,,0.40334572490706316,0.40334572490706316
equanimity,,0.04460966542750927,0.04460966542750927
equipment,,0.5223048327137547,0.5223048327137547
equity,,0.28252788104089216,0.28252788104089216
era,0.41201998151088415,,0.41201998151088415
eric,0.5278450687347541,,0.5278450687347541
errand,,0.5780669144981412,0.5780669144981412
error,,0.5185873605947955,0.5185873605947955
erupt,,0.6152416356877324,0.6152416356877324
escape,,0.6133828996282527,0.6133828996282527
especially,0.18785877160693423,,0.18785877160693423
essay,,0.8085501858736059,0.8085501858736059
essence,,0.29739776951672864,0.29739776951672864
essential,,0.258364312267658,0.258364312267658
est,0.47929373080255677,,0.47929373080255677
established,0.42399386267411887,,0.42399386267411887
establishment,,0.48327137546468396,0.48327137546468396
estate,0.46958661621511955,0.6412639405204461,0.5554252783677829
estimate,,0.3271375464684015,0.3271375464684015
et,0.4804361152244906,,0.4804361152244906
eternal,,0.5092936802973977,0.5092936802973977
eternity,,0.5018587360594795,0.5018587360594795
ether,,0.5706319702602229,0.5706319702602229
ethical,,0.27695167286245354,0.27695167286245354
etiquette,,0.48141263940520446,0.48141263940520446
europe,0.46738331544054024,,0.46738331544054024
european,0.2716759397495775,,0.2716759397495775
evacuation,,0.5130111524163568,0.5130111524163568
evaluate,,0.3921933085501858,0.3921933085501858
evangelist,,0.6078066914498141,0.6078066914498141
eve,0.3807736520442804,,0.3807736520442804
even,0.14878499332337483,0.3884758364312268,0.2686304148773008
evening,,0.799256505576208,0.799256505576208
event,,0.38104089219330856,0.38104089219330856
events,0.3595549191702089,,0.3595549191702089
ever,,0.2676579925650558,0.2676579925650558
evergreen,,0.7899628252788102,0.7899628252788102
every,0.1361552988808816,0.25650557620817843,0.19633043754453
everyone,0.44305475830675944,,0.44305475830675944
everything,0.3823602970747443,,0.3823602970747443
evidence,,0.42193308550185876,0.42193308550185876
evil,,0.5669144981412639,0.5669144981412639
evolution,,0.5074349442379182,0.5074349442379182
ewe,,0.6542750929368029,0.6542750929368029
exact,,0.295539033457249,0.295539033457249
exacting,,0.3085501858736059,0.3085501858736059
exactitude,,0.3141263940520446,0.3141263940520446
examination,,0.8289962825278809,0.8289962825278809
examine,,0.3940520446096654,0.3940520446096654
example,0.4242477258789932,,0.4242477258789932
exasperation,,0.45724907063197023,0.45724907063197023
excellent,0.4293249899764777,0.44052044609665425,0.434922718036566
exception,,0.19144981412639406,0.19144981412639406
excessive,,0.3494423791821561,0.3494423791821561
exchange,,0.4925650557620817,0.4925650557620817
excise,,0.2936802973977695,0.2936802973977695
excitable,,0.49814126394052044,0.49814126394052044
excitement,,0.6003717472118959,0.6003717472118959
exciting,0.16790935475723393,0.516728624535316,0.34231898964627494
exclusion,,0.3661710037174721,0.3661710037174721
excuse,,0.33643122676579923,0.33643122676579923
executive,0.41792230102421,0.7137546468401486,0.5658384739321793
exercise,0.6112602868030133,,0.6112602868030133
exertion,,0.5873605947955389,0.5873605947955389
exhaust,,0.7267657992565055,0.7267657992565055
exhaustion,,0.6988847583643123,0.6988847583643123
exhibit,,0.45910780669144974,0.45910780669144974
exhibition,0.4273787054057754,,0.4273787054057754
existence,0.3733693085687817,,0.3733693085687817
exit,,0.711895910780669,0.711895910780669
expanse,,0.6840148698884758,0.6840148698884758
expansion,,0.5353159851301115,0.5353159851301115
expedition,,0.6375464684014869,0.6375464684014869
expensive,,0.5074349442379182,0.5074349442379182
experience,,0.44237918215613375,0.44237918215613375
experiment,0.3630243829701565,,0.3630243829701565
expired,0.5270411685859856,,0.5270411685859856
explanation,,0.3717472118959108,0.3717472118959108
exploration,,0.5985130111524164,0.5985130111524164
explore,0.18811961520867523,,0.18811961520867523
exploring,0.39905180279522523,,0.39905180279522523
expose,,0.40334572490706316,0.40334572490706316
exposure,0.5726147171565638,0.5613382899628252,0.5669765035596945
express,,0.6078066914498141,0.6078066914498141
expression,,0.47769516728624534,0.47769516728624534
expressway,0.38934153520878567,,0.38934153520878567
expulsion,,0.4349442379182156,0.4349442379182156
extensive,,0.3308550185873606,0.3308550185873606
extent,,0.2211895910780669,0.2211895910780669
exterior,,0.49814126394052044,0.49814126394052044
extermination,,0.5446096654275092,0.5446096654275092
extra,,0.3866171003717472,0.3866171003717472
extravagant,,0.5353159851301115,0.5353159851301115
extreme,,0.37732342007434944,0.37732342007434944
exuberant,,0.5074349442379182,0.5074349442379182
eye,0.7077494599222957,0.8810408921933084,0.7943951760578021
eyes,0.6581826691706013,,0.6581826691706013
eyrie,,0.5185873605947955,0.5185873605947955
f,0.6343618384465687,,0.6343618384465687
fable,,0.6468401486988846,0.6468401486988846
fabric,,0.7713754646840147,0.7713754646840147
face,0.6358638624087414,0.8401486988847582,0.7380062806467498
faces,0.5690978395268175,,0.5690978395268175
facility,,0.3550185873605947,0.3550185873605947
fact,,0.32156133828996275,0.32156133828996275
factor,,0.26022304832713755,0.26022304832713755
factory,0.7972837265484493,0.8903345724907061,0.8438091495195776
fail,,0.466542750929368,0.466542750929368
failing,,0.5390334572490707,0.5390334572490707
failure,,0.5724907063197027,0.5724907063197027
faint,,0.6263940520446096,0.6263940520446096
fair,0.547879106652746,0.5762081784386617,0.5620436425457038
fairy,,0.7565055762081785,0.7565055762081785
faith,0.5572508899660196,,0.5572508899660196
falconer,,0.5446096654275092,0.5446096654275092
fall,0.5552199843270257,0.7769516728624535,0.6660858285947395
fallacy,,0.2936802973977695,0.2936802973977695
fallen,0.6784282597593214,,0.6784282597593214
falling,,0.5817843866171004,0.5817843866171004
falls,0.6542266342279778,,0.6542266342279778
false,,0.345724907063197,0.345724907063197
falsehood,,0.3661710037174721,0.3661710037174721
families,0.3784888832004122,,0.3784888832004122
family,0.5712768320353211,0.8327137546468399,0.7019952933410805
famous,0.7322868673108465,0.45910780669144974,0.5956973370011481
fan,0.5023741271790391,0.8420074349442379,0.6721907810616385
fancy,,0.4739776951672862,0.4739776951672862
fane,,0.1412639405204461,0.1412639405204461
fang,,0.799256505576208,0.799256505576208
fans,0.6200397226382472,,0.6200397226382472
fantasy,,0.6059479553903346,0.6059479553903346
far,0.4346349620117641,0.5241635687732342,0.47939926539249916
fare,,0.4739776951672862,0.4739776951672862
farewell,,0.6263940520446096,0.6263940520446096
farm,0.668548750036299,0.8011152416356877,0.7348319958359933
farmyard,,0.8643122676579924,0.8643122676579924
farther,,0.39776951672862454,0.39776951672862454
farthing,,0.4684014869888476,0.4684014869888476
fashion,0.6525130575950764,0.6412639405204461,0.6468884990577612
fast,,0.5241635687732342,0.5241635687732342
faster,,0.433085501858736,0.433085501858736
fat,,0.8271375464684014,0.8271375464684014
fate,,0.39776951672862454,0.39776951672862454
father,,0.9609665427509293,0.9609665427509293
fatherland,,0.46282527881040886,0.46282527881040886
fatigue,,0.6933085501858736,0.6933085501858736
fault,,0.36059479553903345,0.36059479553903345
fauna,0.7237179040358398,,0.7237179040358398
favorite,0.3709999186566222,,0.3709999186566222
favorites,0.38538550026616225,,0.38538550026616225
favourite,,0.46282527881040886,0.46282527881040886
fawn,,0.8104089219330854,0.8104089219330854
faze,,0.3085501858736059,0.3085501858736059
fear,,0.4925650557620817,0.4925650557620817
feast,,0.8940520446096654,0.8940520446096654
feat,,0.43866171003717475,0.43866171003717475
featured,0.4007442241610535,,0.4007442241610535
features,0.4749780563196945,,0.4749780563196945
featuring,0.5218792834202096,,0.5218792834202096
february,0.268883444495961,,0.268883444495961
federal,0.48940594846338037,,0.48940594846338037
fee,,0.5780669144981412,0.5780669144981412
feeding,0.5906127461399088,,0.5906127461399088
feel,,0.4349442379182156,0.4349442379182156
feeling,,0.4479553903345725,0.4479553903345725
feet,,0.8698884758364311,0.8698884758364311
feint,,0.34200743494423785,0.34200743494423785
feline,,0.6356877323420074,0.6356877323420074
fell,0.5096303837850276,0.5613382899628252,0.5354843368739264
fellow,,0.5687732342007434,0.5687732342007434
felt,0.48661345320976357,0.6579925650557621,0.5723030091327628
fence,,0.8959107806691449,0.8959107806691449
fencing,,0.7230483271375465,0.7230483271375465
ferry,0.6352503596636286,0.8605947955390334,0.747922577601331
fertile,,0.5892193308550187,0.5892193308550187
fervour,,0.40148698884758366,0.40148698884758366
festival,0.43736399146416205,,0.43736399146416205
festivity,,0.7267657992565055,0.7267657992565055
fetish,,0.3959107806691449,0.3959107806691449
feudal,,0.4535315985130111,0.4535315985130111
feudalism,,0.520446096654275,0.520446096654275
fever,,0.8066914498141262,0.8066914498141262
few,0.46421002537961253,0.37918215613382894,0.42169609075672077
fiddle,,0.79182156133829,0.79182156133829
fidgety,,0.516728624535316,0.516728624535316
field,0.5458270457466792,,0.5458270457466792
fielder,,0.6375464684014869,0.6375464684014869
fields,0.5846469608253643,,0.5846469608253643
fiesta,0.32039651981835804,,0.32039651981835804
fifteen,,0.6728624535315986,0.6728624535315986
fight,0.4998989609315152,0.7695167286245352,0.6347078447780252
figment,,0.32527881040892187,0.32527881040892187
figure,,0.7379182156133828,0.7379182156133828
figures,0.4913522330340828,,0.4913522330340828
file,,0.5817843866171004,0.5817843866171004
fill,,0.5315985130111525,0.5315985130111525
filled,0.4996450977266411,,0.4996450977266411
filling,,0.6468401486988846,0.6468401486988846
film,0.6875038693335752,0.8048327137546467,0.746168291544111
filter,,0.6710037174721188,0.6710037174721188
filth,,0.7211895910780668,0.7211895910780668
fin,0.6375774390416424,,0.6375774390416424
final,0.4167799166022761,0.516728624535316,0.46675427056879604
finally,0.3017164189930288,,0.3017164189930288
finance,,0.5130111524163568,0.5130111524163568
find,0.5105189050020874,0.4479553903345725,0.4792371476683299
fine,,0.4888475836431227,0.4888475836431227
finish,,0.5724907063197027,0.5724907063197027
finished,0.345867461374073,0.4312267657992565,0.3885471135866647
finite,,0.43866171003717475,0.43866171003717475
fiord,,0.7843866171003717,0.7843866171003717
