word,visual,phonetic,textual
derby,0.5362318840579712,0.553956834532374,0.6458333333333333
des,0.4879227053140096,0.7146282973621103,0.6953125
desert,0.7101449275362319,0.8729016786570742,0.6979166666666667
design,0.6135265700483092,0.539568345323741,0.5442708333333333
designed,0.4057971014492754,0.724220623501199,0.5182291666666667
designer,0.3574879227053138,0.65947242206235,0.6953125
dessert,0.7487922705314007,0.8729016786570742,0.9635416666666667
detail,0.40096618357487923,0.3309352517985611,0.9427083333333333
details,0.2850241545893719,0.4460431654676259,0.21614583333333337
detroit,0.4057971014492754,0.7074340527577938,0.6744791666666667
developed,0.31400966183574885,0.5323741007194245,0.421875
development,0.45893719806763267,0.31894484412470026,0.4296875
di,0.45893719806763267,0.8273381294964028,0.7682291666666667
diary,0.4975845410628019,0.5347721822541966,0.7734375
did,0.106280193236715,0.5035971223021583,0.07291666666666674
die,0.2463768115942031,0.8273381294964028,0.546875
died,0.256038647342995,0.618705035971223,0.8723958333333333
diego,0.3913043478260869,0.4364508393285371,0.8567708333333333
different,0.09178743961352653,0.6354916067146283,0.1484375
digital,0.38647342995169076,0.7553956834532374,0.6067708333333333
dining,0.531400966183575,0.5443645083932853,0.8515625
dinner,0.7101449275362319,0.8872901678657075,0.8177083333333333
directly,0.2995169082125604,0.6282973621103116,0.34114583333333337
director,0.531400966183575,0.6091127098321343,0.6276041666666667
disneyland,0.44927536231884035,0.6378896882494005,0.8203125
district,0.4348443206938063,0.5396362545725009,0.5775713570355534
diving,0.8115942028985508,0.5875299760191846,0.9479166666666667
division,0.47342995169082114,0.3980815347721822,0.6119791666666667
do,0.36231884057971,0.8417266187050358,0.45052083333333326
documentary,0.468599033816425,0.369304556354916,0.6458333333333333
does,0.28985507246376807,0.45083932853717024,0.11197916666666674
dog,0.47342995169082114,0.9688249400479616,0.5052083333333333
dogs,0.6763285024154588,0.829736211031175,0.9479166666666667
doing,0.2856970370191496,0.6678394039735102,0.0
dolls,0.6908212560386473,0.7889688249400479,0.9244791666666667
don,0.256038647342995,0.7290167865707433,0.625
done,0.14975845410627997,0.7482014388489209,0.203125
doors,0.545893719806763,0.7913669064748201,0.8567708333333333
double,0.5072463768115942,0.8057553956834531,0.59375
down,0.32367149758454117,0.724220623501199,0.6614583333333333
downtown,0.4541062801932365,0.829736211031175,0.8880208333333333
dr,0.531400966183575,0.764988009592326,0.42447916666666674
dream,0.4396135265700485,0.6642685851318944,0.5598958333333333
dress,0.8369756827895969,0.5952216703458427,0.877876815222834
drew,0.5265700483091789,0.8249400479616307,0.53125
drift,0.6618357487922704,0.6546762589928057,0.5390625
drinking,0.5603864734299515,0.5275779376498801,0.9036458333333333
drinks,0.5942028985507246,0.8273381294964028,0.9296875
drive,0.5700483091787438,0.5587529976019183,0.265625
driving,0.6086956521739131,0.764988009592326,0.1796875
drop,0.545893719806763,0.7122302158273381,0.5338541666666667
drops,0.7342995169082127,0.6690647482014387,0.8489583333333333
drums,0.63768115942029,0.803357314148681,0.9192708333333333
drunk,0.6618357487922704,0.8537170263788969,0.8984375
dry,0.4782608695652173,0.7458033573141487,0.9244791666666667
du,0.3961352657004831,0.5779376498800959,0.7760416666666667
dublin,0.4975845410628019,0.7290167865707433,0.7213541666666667
ducks,0.5893719806763285,0.8201438848920863,0.9713541666666667
due,0.22222222222222232,0.7122302158273381,0.30208333333333337
dunes,0.5942028985507246,0.7913669064748201,0.9010416666666667
during,0.2463768115942031,0.13429256594724215,0.5026041666666667
dusk,0.8940378160392166,0.7347544150110376,0.9623435152729094
dynamic,0.3719806763285023,0.60431654676259,0.38802083333333326
e,0.27053140096618344,0.8321342925659472,0.6953125
each,0.18840579710144922,0.7889688249400479,0.49739583333333326
eagle,0.5652173913043477,0.8633093525179856,0.8020833333333333
earlier,0.31400966183574885,0.3980815347721822,0.2890625
early,0.371189736163126,0.3789844779805294,0.4100407121098314
earth,0.2512077294685988,0.7074340527577938,0.7864583333333333
east,0.3913043478260869,0.6306954436450838,0.890625
easter,0.4057971014492754,0.3453237410071942,0.8802083333333333
eastern,0.3429951690821258,0.6282973621103116,0.8229166666666667
eat,0.42512077294686,0.6906474820143884,0.9010416666666667
eating,0.47342995169082114,0.2230215827338129,0.9010416666666667
edge,0.5072463768115942,0.7314148681055155,0.7552083333333333
edited,0.5845410628019323,0.5971223021582732,0.4140625
education,0.4637681159420288,0.4820143884892085,0.5520833333333333
edward,0.24154589371980695,0.5323741007194245,0.5
efforts,0.4396135265700485,0.6930455635491606,0.44791666666666674
eggs,0.5072463768115942,0.6882494004796162,0.9270833333333333
eight,0.16425120772946844,0.65947242206235,0.5572916666666667
ein,0.2463768115942031,0.724220623501199,0.6380208333333333
el,0.3091787439613527,0.8201438848920863,0.9010416666666667
electric,0.4975845410628019,0.5611510791366905,0.8802083333333333
electronic,0.531400966183575,0.7074340527577938,0.5234375
elephant,0.7777777777777777,0.7194244604316546,0.9791666666666667
elite,0.7294685990338166,0.5299760191846523,0.8333333333333333
elizabeth,0.3961352657004831,0.30455635491606714,0.8203125
else,0.10144927536231885,0.7721822541966425,0.19010416666666674
em,0.32367149758454117,0.6882494004796162,0.734375
email,0.51020260317307,0.7915976821192051,0.4506159238858287
empire,0.40096618357487923,0.4772182254196642,0.3125
empty,0.4782608695652173,0.6258992805755395,0.6354166666666667
en,0.2512077294685988,0.7793764988009593,0.828125
end,0.318840579710145,0.6282973621103116,0.7864583333333333
ended,0.256038647342995,0.6714628297362111,0.375
energy,0.35265700483091766,0.618705035971223,0.5859375
engagement,0.47342995169082114,0.4076738609112709,0.5260416666666667
engineering,0.5990338164251208,0.5779376498800959,0.5442708333333333
england,0.38647342995169076,0.5443645083932853,0.7916666666666667
english,0.3333333333333335,0.6402877697841727,0.5963541666666667
enjoyed,0.28985507246376807,0.4940047961630696,0.5026041666666667
enjoying,0.49275362318840576,0.35731414868105515,0.5052083333333333
entertainment,0.2657004830917873,0.34292565947242204,0.6328125
entire,0.19323671497584538,0.18225419664268583,0.28125
entrance,0.5893719806763285,0.738609112709832,0.7942708333333333
environment,0.4541062801932365,0.3477218225419664,0.44791666666666674
era,0.31400966183574885,0.5899280575539567,0.44010416666666674
eric,0.42995169082125617,0.6642685851318944,0.7005208333333333
especially,0.12560386473429963,0.41007194244604317,0.046875
est,0.3429951690821258,0.6714628297362111,0.5651041666666667
established,0.3816425120772946,0.5419664268585132,0.36979166666666674
estate,0.7882688174639589,0.21024190581309787,0.7190786179268902
et,0.27053140096618344,0.7458033573141487,0.5234375
europe,0.28985507246376807,0.7050359712230214,0.6822916666666667
european,0.2657004830917873,0.4076738609112709,0.546875
eve,0.5120772946859904,0.3405275779376499,0.5703125
even,0.2028985507246377,0.2685851318944844,0.7786458333333333
events,0.3333333333333335,0.4844124700239807,0.36458333333333326
every,0.318840579710145,0.13189448441246998,0.5807291666666667
everyone,0.40096618357487923,0.553956834532374,0.2421875
everything,0.20772946859903385,0.6474820143884892,0.20833333333333337
example,0.4396135265700485,0.4844124700239807,0.1328125
excellent,0.2657004830917873,0.6666666666666665,0.32291666666666674
exciting,0.2367149758454108,0.26618705035971224,0.31770833333333337
executive,0.6618357487922704,0.2517985611510791,0.5078125
exercise,0.4782608695652173,0.7529976019184652,0.33072916666666674
exhibition,0.4879227053140096,0.44124700239808146,0.640625
existence,0.4879227053140096,0.3525179856115107,0.15625
experiment,0.45893719806763267,0.36450839328537166,0.48697916666666674
expired,0.5797101449275361,0.5131894484412469,0.5026041666666667
explore,0.26437420009176305,0.27173013245033106,0.37009514271407107
exploring,0.35265700483091766,0.5299760191846523,0.44791666666666674
exposure,0.7091835502644226,0.4585862766740251,0.2576865297946921
expressway,0.468599033816425,0.3980815347721822,0.7760416666666667
eye,0.5120772946859904,0.8776978417266186,0.5677083333333333
eyes,0.5265700483091789,0.7817745803357314,0.8359375
f,0.42028985507246386,0.8489208633093523,0.5390625
face,0.42995169082125617,0.8417266187050358,0.5364583333333333
faces,0.5169082125603865,0.645083932853717,0.7708333333333333
factory,0.7251937890898554,0.8116721854304635,0.8632548823234854
fair,0.33816425120772964,0.7889688249400479,0.7604166666666667
faith,0.4782608695652173,0.6642685851318944,0.30989583333333337
fall,0.3478260869565215,0.7913669064748201,0.5572916666666667
fallen,0.48309178743961345,0.8585131894484412,0.8411458333333333
falls,0.6231884057971016,0.6786570743405276,0.7291666666666667
families,0.32367149758454117,0.5251798561151078,0.578125
family,0.3478260869565215,0.8177458033573142,0.6119791666666667
famous,0.5568568737774988,0.8732293966151584,0.8116174261392088
fan,0.28019323671497576,0.7721822541966425,0.6458333333333333
fans,0.48309178743961345,0.7625899280575539,0.6197916666666667
far,0.14492753623188426,0.7961630695443644,0.24479166666666674
farm,0.5603864734299515,0.764988009592326,0.6119791666666667
fashion,0.5652173913043477,0.7338129496402876,0.9088541666666667
fauna,0.8745260921011326,0.5414827078734364,0.5839158738107162
favorite,0.28019323671497576,0.5563549160671462,0.5859375
favorites,0.23188405797101463,0.6282973621103116,0.5208333333333333
featured,0.4057971014492754,0.47961630695443636,0.5260416666666667
features,0.3574879227053138,0.6498800959232613,0.5286458333333333
featuring,0.40096618357487923,0.6834532374100719,0.6145833333333333
february,0.2946859903381642,0.37410071942446044,0.5833333333333333
federal,0.318840579710145,0.7122302158273381,0.5520833333333333
feeding,0.7632850241545892,0.43405275779376495,0.8776041666666667
fell,0.27053140096618344,0.7937649880095923,0.7604166666666667
felt,0.3478260869565215,0.6786570743405276,0.21354166666666674
ferry,0.6231884057971016,0.6474820143884892,0.47395833333333326
festival,0.43478260869565233,0.5107913669064748,0.921875
few,0.23188405797101463,0.7577937649880095,0.23177083333333337
field,0.5362318840579712,0.5875299760191846,0.6015625
fields,0.7342995169082127,0.4532374100719424,0.47916666666666674
fiesta,0.3913043478260869,0.3621103117505995,0.9348958333333333
fight,0.3816425120772946,0.6666666666666665,0.5677083333333333
figures,0.42995169082125617,0.60431654676259,0.5729166666666667
filled,0.32367149758454117,0.724220623501199,0.59375
film,0.5555555555555554,0.8009592326139088,0.47395833333333326
fin,0.4879227053140096,0.7865707434052758,0.8671875
final,0.40096618357487923,0.5107913669064748,0.4140625
finally,0.12560386473429963,0.5971223021582732,0.30989583333333337
find,0.47342995169082114,0.5923261390887289,0.36197916666666674
finished,0.20772946859903385,0.5875299760191846,0.5911458333333333
fire,0.4879227053140096,0.8609112709832134,0.46354166666666674
fireworks,0.6425120772946862,0.6906474820143884,0.9401041666666667
first,0.28985507246376807,0.6546762589928057,0.38802083333333326
fish,0.4154589371980677,0.8609112709832134,0.36197916666666674
fishing,0.7729468599033815,0.6115107913669064,0.71875
five,0.18840579710144922,0.5323741007194245,0.1953125
flag,0.718408152423269,0.7895971302428259,0.6584877315973963
flags,0.45893719806763267,0.7913669064748201,0.6640625
flames,0.35265700483091766,0.7074340527577938,0.9192708333333333
flat,0.3719806763285023,0.7721822541966425,0.890625
fleet,0.4637681159420288,0.6378896882494005,0.7213541666666667
flight,0.47342995169082114,0.6378896882494005,0.6510416666666667
flood,0.5845410628019323,0.829736211031175,0.8046875
floor,0.6121561903841977,0.9018119941133186,0.8793189784677014
flora,0.6473429951690819,0.8081534772182253,0.8072916666666667
floral,0.6570048309178742,0.7529976019184652,0.921875
florida,0.28019323671497576,0.8537170263788969,0.5026041666666667
flower,0.9468599033816423,0.9160671462829735,0.796875
flowers,0.893719806763285,0.803357314148681,0.7473958333333333
fly,0.4637681159420288,0.803357314148681,0.9010416666666667
flying,0.5700483091787438,0.7434052757793765,0.39583333333333326
focus,0.5312115138489775,0.8787941501103752,0.39328993490235353
foliage,0.6473429951690819,0.6139088729016786,0.9192708333333333
folk,0.35265700483091766,0.8321342925659472,0.8098958333333333
following,0.3285024154589373,0.8657074340527577,0.36458333333333326
food,0.45893719806763267,0.764988009592326,0.703125
football,0.6666666666666665,0.8705035971223021,0.6302083333333333
for,0.2850241545893719,0.5251798561151078,0.5052083333333333
force,0.3238692326258853,0.6289703336668413,0.4929146323652145
forces,0.4541062801932365,0.6211031175059951,0.39322916666666674
ford,0.7004830917874396,0.5995203836930456,0.5338541666666667
forest,0.6618357487922704,0.9064748201438848,0.7734375
forma,0.31400966183574885,0.5731414868105515,0.6875
fort,0.6234848333723553,0.7036923441379346,0.5812173468536138
forum,0.6183574879227054,0.45083932853717024,0.6432291666666667
found,0.2753623188405796,0.7194244604316546,0.49479166666666674
foundation,0.40096618357487923,0.6618705035971222,0.30989583333333337
founded,0.47342995169082114,0.6642685851318944,0.546875
fountain,0.7632850241545892,0.8369304556354915,0.7994791666666667
four,0.1690821256038646,0.7553956834532374,0.45052083333333326
fourth,0.5265700483091789,0.6522781774580335,0.42447916666666674
fox,0.28019323671497576,0.7410071942446042,0.5494791666666667
frame,0.30434782608695654,0.7314148681055155,0.6458333333333333
france,0.4879227053140096,0.7266187050359711,0.45833333333333326
francisco,0.37681159420289845,0.6546762589928057,0.6328125
frank,0.42995169082125617,0.7218225419664268,0.5703125
frederick,0.44444444444444464,0.7937649880095923,0.6171875
free,0.2946859903381642,0.8009592326139088,0.42708333333333326
freedom,0.23188405797101463,0.6882494004796162,0.5130208333333333
freeway,0.6714975845410627,0.7314148681055155,0.7734375
french,0.40096618357487923,0.6882494004796162,0.7473958333333333
fresh,0.468599033816425,0.6546762589928057,0.47135416666666674
friday,0.3574879227053138,0.7961630695443644,0.8515625
friend,0.5801115645601409,0.651674025018396,0.900450676014021
friendly,0.44927536231884035,0.594724220623501,0.5260416666666667
friends,0.32367149758454117,0.6522781774580335,0.7447916666666667
from,0.4396135265700485,0.8081534772182253,0.33072916666666674
front,0.4057971014492754,0.5515587529976018,0.5520833333333333
fuji,0.4637681159420288,0.6642685851318944,0.8177083333333333
full,0.5072463768115942,0.803357314148681,0.7083333333333333
fun,0.3333333333333335,0.7002398081534771,0.5703125
funny,0.8092294317934849,0.9999999999999999,0.7058988482724085
future,0.3314563669925037,0.5542450972996438,0.374282256718411
g,0.38647342995169076,0.8752997601918464,0.6979166666666667
gala,0.6908212560386473,0.5779376498800959,0.7682291666666667
gallery,0.515810578929704,0.8025111367859354,0.6370357619762977
game,0.531400966183575,0.6426858513189448,0.7786458333333333
games,0.4057971014492754,0.6978417266187049,0.8125
gaming,0.6038647342995169,0.30455635491606714,0.33854166666666674
garage,0.3913043478260869,0.5419664268585132,0.8958333333333333
garden,0.6328502415458939,0.9712230215827338,0.5885416666666667
gardening,0.758454106280193,0.8657074340527577,0.890625
gardens,0.7632850241545892,0.8201438848920863,0.765625
garrison,0.4975845410628019,0.7577937649880095,0.8489583333333333
gary,0.42512077294686,0.7673860911270982,0.36197916666666674
gate,0.681159420289855,0.6522781774580335,0.5286458333333333
gathered,0.38647342995169076,0.7194244604316546,0.47135416666666674
gathering,0.42995169082125617,0.422062350119904,0.5494791666666667
gave,0.35265700483091766,0.4460431654676259,0.359375
gay,0.6328502415458939,0.709832134292566,0.9166666666666667
gear,0.3574879227053138,0.5707434052757794,0.7890625
general,0.3961352657004831,0.6498800959232613,0.5442708333333333
geology,0.7632850241545892,0.6786570743405276,0.5885416666666667
george,0.38647342995169076,0.7218225419664268,0.7734375
georgia,0.4637681159420288,0.844124700239808,0.890625
german,0.2753623188405796,0.8273381294964028,0.84375
germany,0.48309178743961345,0.6258992805755395,0.8098958333333333
get,0.3478260869565215,0.5011990407673861,0.9036458333333333
gets,0.4782608695652173,0.5971223021582732,0.59375
getting,0.35265700483091766,0.14868105515587526,0.7395833333333333
giants,0.5845410628019323,0.6498800959232613,0.8776041666666667
gifts,0.5555555555555554,0.7194244604316546,0.7630208333333333
girl,0.38647342995169076,0.8776978417266186,0.3515625
girls,0.531400966183575,0.7218225419664268,0.7057291666666667
give,0.12077294685990347,0.539568345323741,0.13541666666666674
given,0.2753623188405796,0.422062350119904,0.17708333333333337
gives,0.106280193236715,0.5587529976019183,0.49739583333333326
giving,0.3816425120772946,0.2230215827338129,0.203125
glacier,0.8695652173913042,0.6690647482014387,0.7916666666666667
glasgow,0.5169082125603865,0.829736211031175,0.5078125
glass,0.468599033816425,0.8249400479616307,0.6015625
glasses,0.5120772946859904,0.8105515587529974,0.8671875
glen,0.5120772946859904,0.7769784172661869,0.7421875
global,0.42995169082125617,0.8177458033573142,0.41666666666666674
glow,0.5893719806763285,0.8057553956834531,0.9088541666666667
go,0.3478260869565215,0.6666666666666665,0.34114583333333337
god,0.42028985507246386,0.724220623501199,0.35677083333333326
goes,0.24154589371980695,0.6954436450839327,0.546875
going,0.28985507246376807,0.26618705035971224,0.44010416666666674
gold,0.42512077294686,0.8105515587529974,0.578125
golden,0.4637681159420288,0.7673860911270982,0.6145833333333333
golf,0.7294685990338166,0.8848920863309351,0.7708333333333333
gone,0.256038647342995,0.6666666666666665,0.40885416666666674
good,0.3478260869565215,0.2925659472422062,0.48958333333333326
got,0.3961352657004831,0.7721822541966425,0.45833333333333326
gothic,0.4396135265700485,0.7889688249400479,0.6927083333333333
government,0.48137090929071213,0.637465606984611,0.5441928517776665
governor,0.6859903381642511,0.5251798561151078,0.7109375
graffiti,0.6859903381642511,0.5155875299760191,0.8203125
gran,0.4637681159420288,0.7122302158273381,0.8020833333333333
grand,0.42028985507246386,0.7050359712230214,0.5598958333333333
grande,0.42995169082125617,0.7050359712230214,0.7682291666666667
grave,0.6570048309178742,0.5899280575539567,0.8229166666666667
graves,0.7246376811594204,0.6378896882494005,0.7760416666666667
graveyard,0.6666666666666665,0.6019184652278178,0.796875
gray,0.47342995169082114,0.7458033573141487,0.8723958333333333
great,0.33816425120772964,0.6522781774580335,0.8203125
greece,0.5990338164251208,0.5227817745803356,0.7734375
greek,0.41062801932367154,0.6139088729016786,0.8229166666666667
green,0.36714975845410613,0.60431654676259,0.84375
greg,0.42512077294686,0.8249400479616307,0.7213541666666667
grey,0.41062801932367154,0.7458033573141487,0.9140625
grill,0.44444444444444464,0.7961630695443644,0.9661458333333333
groom,0.49275362318840576,0.7529976019184652,0.9322916666666667
ground,0.42995169082125617,0.6906474820143884,0.6041666666666667
grounds,0.7053140096618358,0.7434052757793765,0.7473958333333333
group,0.3429951690821258,0.6570743405275778,0.7265625
groups,0.5652173913043477,0.7146282973621103,0.44010416666666674
grow,0.48309178743961345,0.7841726618705036,0.7057291666666667
growing,0.6618357487922704,0.6954436450839327,0.49739583333333326
guard,0.5555555555555554,0.738609112709832,0.7161458333333333
guests,0.4782608695652173,0.5491606714628297,0.8880208333333333
guitar,0.7101494771920505,0.0,0.8783174762143215
guy,0.4209026587138682,0.7550818616629876,0.6568452679018526
guys,0.30434782608695654,0.7026378896882493,0.25
h,0.41062801932367154,0.7769784172661869,0.36979166666666674
ha,0.37681159420289845,0.7673860911270982,0.828125
habitat,0.6618357487922704,0.7961630695443644,0.7057291666666667
had,0.19806763285024154,0.7314148681055155,0.29166666666666674
half,0.5410628019323673,0.6091127098321343,0.6822916666666667
hall,0.35265700483091766,0.8081534772182253,0.75
halloween,0.5507246376811592,0.5371702637889688,0.9010416666666667
handmade,0.5700483091787438,0.738609112709832,0.8932291666666667
hands,0.44444444444444464,0.7697841726618704,0.8046875
hanging,0.36714975845410613,0.5779376498800959,0.328125
happened,0.2946859903381642,0.7889688249400479,0.27083333333333337
happy,0.4057971014492754,0.6858513189448441,0.5989583333333333
harbor,0.6682854692042548,0.9094221311692368,0.7017530983975964
hard,0.3285024154589373,0.7745803357314147,0.5260416666666667
harry,0.37681159420289845,0.5779376498800959,0.5364583333333333
has,0.2753623188405796,0.5275779376498801,0.37760416666666674
have,0.2463768115942031,0.7338129496402876,0.0078125
having,0.2850241545893719,0.8657074340527577,0.21614583333333337
hawaii,0.5265700483091789,0.553956834532374,0.5130208333333333
he,0.49275362318840576,0.8609112709832134,0.84375
head,0.4154589371980677,0.7841726618705036,0.6171875
heading,0.5845410628019323,0.7865707434052758,0.6015625
heads,0.42028985507246386,0.645083932853717,0.8697916666666667
health,0.41062801932367154,0.5467625899280575,0.5703125
heard,0.4154589371980677,0.8225419664268585,0.46614583333333326
heart,0.3719806763285023,0.8681055155875299,0.7135416666666667
heather,0.28985507246376807,0.7218225419664268,0.8671875
heavy,0.5169082125603865,0.5779376498800959,0.6145833333333333
held,0.27053140096618344,0.7961630695443644,0.46875
helicopter,0.7922705314009661,0.6930455635491606,0.7838541666666667
helped,0.36231884057971,0.7170263788968825,0.5130208333333333
helping,0.4975845410628019,0.8177458033573142,0.48697916666666674
henry,0.21256038647343,0.5851318944844124,0.8125
her,0.4154589371980677,0.7961630695443644,0.8802083333333333
here,0.0,0.6954436450839327,0.8854166666666667
heritage,0.42028985507246386,0.750599520383693,0.6041666666666667
hidden,0.18840579710144922,0.7050359712230214,0.6875
high,0.42995169082125617,0.8081534772182253,0.5286458333333333
higher,0.32367149758454117,0.5971223021582732,0.42447916666666674
highway,0.758454106280193,0.8225419664268585,0.8020833333333333
hike,0.8985507246376812,0.7434052757793765,0.7630208333333333
hiking,0.9420289855072461,0.7338129496402876,0.8177083333333333
hill,0.5362318840579712,0.8489208633093523,0.6119791666666667
hills,0.5942028985507246,0.8273381294964028,0.7864583333333333
him,0.5072463768115942,0.41007194244604317,0.5364583333333333
hip,0.5603864734299515,0.6546762589928057,0.7369791666666667
his,0.42995169082125617,0.47961630695443636,0.703125
historic,0.40096618357487923,0.5083932853717026,0.671875
historical,0.18357487922705307,0.2853717026378897,0.5260416666666667
history,0.42512077294686,0.5587529976019183,0.6614583333333333
hit,0.42028985507246386,0.5995203836930456,0.6041666666666667
hold,0.40096618357487923,0.8057553956834531,0.359375
holds,0.2995169082125604,0.7769784172661869,0.45572916666666674
holidays,0.45893719806763267,0.8513189448441247,0.7760416666666667
hollywood,0.48309178743961345,0.8393285371702637,0.6744791666666667
holy,0.42028985507246386,0.6762589928057554,0.7630208333333333
home,0.24154589371980695,0.8513189448441247,0.36979166666666674
homecoming,0.4637681159420288,0.803357314148681,0.8932291666666667
homemade,0.758454106280193,0.7793764988009593,0.9036458333333333
homes,0.3719806763285023,0.7841726618705036,0.765625
hong,0.45893719806763267,0.6618705035971222,0.75
honor,0.4490352804810318,0.35280997056659313,0.526830245368052
hope,0.3816425120772946,0.580335731414868,0.6510416666666667
horizon,0.63768115942029,0.5587529976019183,0.6796875
horse,0.5603864734299515,0.8848920863309351,0.5234375
horses,0.5169082125603865,0.803357314148681,0.9505208333333333
hospital,0.2753623188405796,0.8081534772182253,0.8177083333333333
host,0.37681159420289845,0.6354916067146283,0.578125
hot,0.40096618357487923,0.7170263788968825,0.38802083333333326
hotel,0.37681159420289845,0.9304556354916067,0.765625
hotels,0.5217391304347827,0.815347721822542,0.8828125
hour,0.2871217792374008,0.7876885577630609,0.4480320480721083
hours,0.17391304347826075,0.6858513189448441,0.484375
house,0.2512077294685988,0.8609112709832134,0.6953125
houses,0.5362318840579712,0.815347721822542,0.7526041666666667
housing,0.38647342995169076,0.8537170263788969,0.6796875
houston,0.3091787439613527,0.8609112709832134,0.7552083333333333
how,0.42512077294686,0.6354916067146283,0.484375
huge,0.42995169082125617,0.7050359712230214,0.5651041666666667
human,0.5410628019323673,0.8920863309352518,0.5989583333333333
i,0.06763285024154597,0.8776978417266186,0.35416666666666674
ice,0.37681159420289845,0.8633093525179856,0.42447916666666674
ideas,0.5024154589371981,0.30455635491606714,0.34375
if,0.2657004830917873,0.45563549160671457,0.8984375
il,0.36231884057971,0.7434052757793765,0.42447916666666674
illinois,0.545893719806763,0.14868105515587526,0.6744791666666667
illustration,0.6425120772946862,0.37889688249400477,0.7916666666666667
image,0.33816425120772964,0.6402877697841727,0.36979166666666674
images,0.2753623188405796,0.6714628297362111,0.36458333333333326
imperial,0.4154589371980677,0.4604316546762589,0.5338541666666667
important,0.3333333333333335,0.5731414868105515,0.203125
in,0.32367149758454117,0.6858513189448441,0.4921875
inches,0.44444444444444464,0.7721822541966425,0.8854166666666667
included,0.41062801932367154,0.45563549160671457,0.421875
includes,0.30434782608695654,0.37410071942446044,0.34895833333333326
including,0.3816425120772946,0.369304556354916,0.375
incredible,0.2850241545893719,0.41247002398081534,0.48697916666666674
india,0.3913043478260869,0.6402877697841727,0.5208333333333333
indian,0.2463768115942031,0.6738609112709832,0.4609375
indoor,0.3285024154589373,0.8393285371702637,0.8697916666666667
industrial,0.4541062801932365,0.33333333333333326,0.6640625
inn,0.35265700483091766,0.6858513189448441,0.8098958333333333
insects,0.7729468599033815,0.6235011990407673,0.9296875
inside,0.4365989129589013,0.3834536675295524,0.7363221133784009
inspiration,0.28019323671497576,0.3237410071942446,0.5286458333333333
inspired,0.41062801932367154,0.37410071942446044,0.49739583333333326
installation,0.37681159420289845,0.3669064748201438,0.6614583333333333
institute,0.40096618357487923,0.6786570743405276,0.5442708333333333
interested,0.21256038647343,0.6474820143884892,0.27604166666666674
interesting,0.22222222222222232,0.6091127098321343,0.19270833333333337
interior,0.4975845410628019,0.4292565947242206,0.609375
international,0.3333333333333335,0.3381294964028777,0.5208333333333333
interstate,0.6714975845410627,0.25659472422062346,0.65625
invited,0.531400966183575,0.36450839328537166,0.5651041666666667
ireland,0.5265700483091789,0.8009592326139088,0.765625
irish,0.3719806763285023,0.5875299760191846,0.7578125
iron,0.30434782608695654,0.8345323741007193,0.640625
is,0.28019323671497576,0.4052757793764987,0.7786458333333333
island,0.6328502415458939,0.9712230215827338,0.7421875
islands,0.5893719806763285,0.829736211031175,0.6848958333333333
isle,0.5893719806763285,0.7985611510791366,0.78125
istanbul,0.47342995169082114,0.3477218225419664,0.7864583333333333
it,0.36714975845410613,0.3453237410071942,0.5364583333333333
italy,0.42995169082125617,0.7985611510791366,0.40104166666666674
items,0.5942028985507246,0.7625899280575539,0.5364583333333333
its,0.24154589371980695,0.3069544364508393,0.9192708333333333
j,0.4396135265700485,0.7410071942446042,0.6588541666666667
jack,0.3333333333333335,0.6211031175059951,0.4609375
james,0.36714975845410613,0.7673860911270982,0.4921875
jan,0.31400966183574885,0.7290167865707433,0.5807291666666667
january,0.40096618357487923,0.4364508393285371,0.46614583333333326
japan,0.2995169082125604,0.6714628297362111,0.59375
japanese,0.256038647342995,0.6474820143884892,0.5208333333333333
jason,0.42995169082125617,0.7793764988009593,0.4921875
jay,0.49275362318840576,0.7410071942446042,0.578125
jazz,0.5603864734299515,0.7745803357314147,0.39322916666666674
je,0.4057971014492754,0.8752997601918464,0.7604166666666667
jean,0.3913043478260869,0.7697841726618704,0.515625
jeff,0.3333333333333335,0.8489208633093523,0.59375
jersey,0.5507246376811592,0.8992805755395683,0.7682291666666667
jessica,0.4396135265700485,0.7146282973621103,0.875
jesus,0.36714975845410613,0.724220623501199,0.7630208333333333
jet,0.8019323671497585,0.8273381294964028,0.9088541666666667
jewelry,0.5990338164251208,0.7194244604316546,0.8958333333333333
jim,0.37681159420289845,0.7482014388489209,0.3984375
joe,0.38647342995169076,0.738609112709832,0.7395833333333333
john,0.42028985507246386,0.7961630695443644,0.59375
join,0.1690821256038646,0.8249400479616307,0.3828125
joined,0.3285024154589373,0.724220623501199,0.3671875
joint,0.6086956521739131,0.7697841726618704,0.5026041666666667
jon,0.42995169082125617,0.7961630695443644,0.8828125
jonathan,0.41062801932367154,0.8057553956834531,0.5182291666666667
jones,0.5169082125603865,0.724220623501199,0.40625
jordan,0.3961352657004831,0.8417266187050358,0.7161458333333333
jorge,0.36231884057971,0.7961630695443644,0.6484375
jose,0.35265700483091766,0.8585131894484412,0.7317708333333333
joseph,0.32367149758454117,0.8129496402877696,0.8098958333333333
joshua,0.40096618357487923,0.8009592326139088,0.515625
journey,0.7155345198135761,0.6327032744665194,0.6784576865297949
juan,0.318840579710145,0.7817745803357314,0.84375
july,0.38647342995169076,0.8057553956834531,0.29947916666666674
jump,0.4879227053140096,0.8105515587529974,0.6197916666666667
